cik,ni,ocf,rev,cogs,at,at_prev,se,fyear
1119897,-2721536.0,-1433186.0,123105.0,,4754181.0,278854.0,3297983.0,2017
1120193,729000000.0,909000000.0,3948000000.0,1537000000.0,15354000000.0,13411000000.0,5880000000.0,2017
1120295,,,,,,757567000.0,,2017
1120370,,,146785000.0,,112350000.0,117662000.0,66071000.0,2017
1120914,-1337000.0,10545000.0,101871000.0,47521000.0,224176000.0,222329000.0,198368000.0,2017
1120970,-10576178.0,-6534310.0,104329.0,,30963913.0,33843031.0,11865099.0,2017
1121142,60000000.0,105000000.0,,,6377000000.0,,1832000000.0,2017
1121484,-84850000.0,95382000.0,670627000.0,,1301511000.0,1383898000.0,1132713000.0,2017
1121702,-9396000.0,-8202000.0,944000.0,,16882000.0,10748000.0,13502000.0,2017
1121745,-397900.0,0.0,,,677900.0,762700.0,,2017
1121788,709007000.0,660842000.0,,,4948289000.0,4525133000.0,3852419000.0,2017
1122020,,,,,,715778.0,,2017
1122063,-92083000.0,3960000.0,243409000.0,185152000.0,168695000.0,14732000.0,-70805000.0,2017
1122304,1904000000.0,-464000000.0,60535000000.0,,55151000000.0,69146000000.0,15580000000.0,2017
1122388,52850000.0,116221000.0,417042000.0,160910000.0,831607000.0,751517000.0,735339000.0,2017
1122742,,,,,,,-1281467.0,2017
1122904,19436000.0,87524000.0,,,1208564000.0,1184456000.0,730485000.0,2017
1122976,-57700000.0,202400000.0,,,2705300000.0,2735800000.0,598500000.0,2017
1123270,,,,,,2648524000.0,,2017
1123316,559698.0,2233800.0,,,30059742.0,35356056.0,6306270.0,2017
1123360,468425000.0,512388000.0,3975163000.0,,12998069000.0,10664350000.0,3794527000.0,2017
1123494,-865000.0,1057000.0,77407000.0,,109354000.0,107765000.0,80900000.0,2017
1123596,454173.0,259888.0,2220893.0,,3867511.0,3871523.0,2855362.0,2017
1123852,490100000.0,1272800000.0,5102000000.0,,17925800000.0,17822280000.0,5475600000.0,2017
1123979,,2035000.0,29320000.0,,27600000.0,23764000.0,18763000.0,2017
1124105,-21561000.0,-19940000.0,,,39513000.0,38090000.0,30774000.0,2017
1124140,-114397000.0,-71724000.0,,78305000.0,598560000.0,377040000.0,520418000.0,2017
1124160,-42902.0,-18147.0,503242.0,15774.0,812095.0,850422.0,693960.0,2017
1124198,153671000.0,601971000.0,14806511000.0,,9327692000.0,9216417000.0,3342310000.0,2017
1124524,-7899001.0,-3583126.0,11954267.0,5987834.0,20264111.0,8111933.0,17886766.0,2017
1124610,437000000.0,3101000000.0,7922000000.0,,21206000000.0,16643000000.0,8624000000.0,2017
1124796,1837000.0,3411000.0,138580000.0,94306000.0,110148000.0,,61283000.0,2017
1124804,,279415000.0,1806342000.0,864909000.0,4230150000.0,3832159000.0,1120882000.0,2017
1124941,100864000.0,315200000.0,4376670000.0,,4565278000.0,3092140000.0,1852344000.0,2017
1125264,873000.0,988000.0,2508000.0,,4329000.0,7798000.0,,2017
1125345,-19626000.0,14405000.0,157742000.0,,373883000.0,311263000.0,299238000.0,2017
1125376,40475000.0,79543000.0,,,1102433000.0,1001025000.0,492397000.0,2017
1125699,-3447943.0,-870428.0,382934.0,,459179.0,385781.0,-4165451.0,2017
1125920,30085000.0,239524000.0,,,1534800000.0,1195576000.0,550724000.0,2017
1126115,-18637.0,-6474.0,,,89.0,2663.0,-196206.0,2017
1126234,-71951000.0,-48281000.0,28711000.0,,180697000.0,174747000.0,151557000.0,2017
1126294,,1000000.0,1589000000.0,,4404000000.0,4860000000.0,,2017
1126328,2310400000.0,4188000000.0,14093200000.0,,253941200000.0,228014300000.0,12849300000.0,2017
1126741,-4515000.0,1065000.0,,20217000.0,99323000.0,102338000.0,85464000.0,2017
1126956,161600000.0,288300000.0,,,6701100000.0,6310100000.0,2079200000.0,2017
1126975,,1131229000.0,2507661000.0,,7394375000.0,6772073000.0,,2017
1127245,,,,,,6782089.0,,2017
1127371,14026000.0,25218000.0,,,1661655000.0,1443323000.0,209559000.0,2017
1127475,564423.0,28867.0,486369.0,311028.0,57260.0,,-3408837.0,2017
1127537,,,,,,,-149394000.0,2017
1127703,107264000.0,173388000.0,866149000.0,,4929197000.0,5065181000.0,1594795000.0,2017
1127993,-763379.0,-314794.0,1128180.0,435486.0,4390591.0,4552458.0,-2886106.0,2017
1128189,-1513634.0,-605109.0,,,518097.0,542094.0,373595.0,2017
1128281,477628.0,53323.0,,,6548662.0,6966803.0,5176784.0,2017
1128353,-936519.0,-401785.0,232804.0,45475.0,352125.0,336854.0,-7530725.0,2017
1128361,139445000.0,203539000.0,,,14206717000.0,13441422000.0,1928255000.0,2017
1128725,,-1758000.0,34520000.0,27492000.0,16456000.0,54569000.0,-38654000.0,2017
1128790,-1103902.0,-858714.0,135817.0,,349096.0,383321.0,-716715.0,2017
1128928,150120000.0,297389000.0,3920733000.0,,2659724000.0,2761068000.0,1250677000.0,2017
1129096,-100245.0,-29967.0,,,1158.0,7395.0,-373063.0,2017
1129155,19300000.0,29639000.0,,,95900000.0,88527000.0,69604000.0,2017
1129260,-10897000.0,7736000.0,,,204973000.0,182073000.0,128000000.0,2017
1129542,175800000.0,446800000.0,,,5497800000.0,5040900000.0,1722800000.0,2017
1130144,19539000.0,40679000.0,,,2340298000.0,2032873000.0,255942000.0,2017
1130166,-7470000.0,-7480000.0,,,26003000.0,19662000.0,21766000.0,2017
1130310,1792000000.0,1417000000.0,5699000000.0,,22736000000.0,21829000000.0,4688000000.0,2017
1130464,177034000.0,428261000.0,1680266000.0,,6658902000.0,6541773000.0,1708974000.0,2017
1130598,-24092000.0,-23820000.0,787000.0,,4979000.0,23233000.0,-11691000.0,2017
1130713,-109878000.0,-35221000.0,,,433815000.0,485076000.0,175628000.0,2017
1130758,,1278957.0,965637.0,,14846210.0,15579351.0,,2017
1130889,-27253.0,-6810.0,,,315.0,625.0,-243621.0,2017
1131096,53100000.0,241100000.0,1220300000.0,,1332300000.0,1189200000.0,791500000.0,2017
1131227,27421000.0,,191412000.0,,2768878000.0,2878275000.0,1437924000.0,2017
1131312,-9989000.0,-8060000.0,,,33548000.0,11650000.0,24440000.0,2017
1131324,-3857000.0,30602000.0,340750000.0,,231617000.0,201114000.0,188291000.0,2017
1131554,-109438000.0,-18248000.0,402361000.0,,965411000.0,1054351000.0,463587000.0,2017
1131903,-189601.0,-31605.0,0.0,,692.0,10390.0,-345467.0,2017
1132105,17742000.0,30775000.0,809671000.0,535811000.0,379661000.0,346248000.0,49798000.0,2017
1132509,-60138.0,,,,143314.0,198452.0,118314.0,2017
1132651,13697189.0,18846070.0,,,1375059650.0,1366453029.0,170753142.0,2017
1133062,727000.0,3188000.0,58934000.0,,35739000.0,38747615.0,11463902.0,2017
1133311,3530000.0,2076000.0,106524000.0,,45672000.0,53530000.0,13078000.0,2017
1133416,-16235000.0,-15892000.0,,,4161000.0,15795000.0,-530000.0,2017
1133421,2869000000.0,2613000000.0,26004000000.0,,35128000000.0,25614000000.0,7132000000.0,2017
1133470,37270000.0,62140000.0,,,360648000.0,347025000.0,,2017
1133798,-31521.0,258040.0,3006599.0,,2472286.0,2614660.0,-1972318.0,2017
1133818,-7023000.0,-7957000.0,37000.0,,8858000.0,12196000.0,8067000.0,2017
1133869,2431423.0,-14230879.0,2666340.0,,16273789.0,18747355.0,11226855.0,2017
1134115,-6432057.0,-5825369.0,,,57647031.0,77901555.0,57218193.0,2017
1134765,-12447143.0,-6428404.0,3823334.0,3052144.0,4869420.0,4943429.0,1543000.0,2017
1134982,-118216.0,-113348.0,0.0,,5833.0,,-229467.0,2017
1135185,223473000.0,331719000.0,2156460000.0,,4955462000.0,4247379000.0,1789856000.0,2017
1135202,-5218514.0,-1055214.0,,,,3014838.0,,2017
1135657,-26946877.0,-15120804.0,44017748.0,,103668814.0,47302920.0,72680762.0,2017
1136174,-13605000.0,-7368000.0,,,6604000.0,3104000.0,898000.0,2017
1136294,-56523000.0,-30910000.0,186982000.0,169056000.0,135816000.0,233535000.0,42127000.0,2017
1136352,-191900000.0,255900000.0,3880900000.0,3374700000.0,4284900000.0,4448900000.0,,2017
1136869,1813800000.0,1582300000.0,,,26014000000.0,26684400000.0,11735800000.0,2017
1136893,1261000000.0,1741000000.0,,,24526000000.0,26026000000.0,10711000000.0,2017
1137005,-53195.0,-12797.0,,,841.0,3689.0,-673687.0,2017
1137091,-47612000.0,-7695000.0,416616000.0,,247019000.0,264619000.0,32172000.0,2017
1137411,,1264000000.0,,,18052000000.0,7709000000.0,6354000000.0,2017
1137547,8640000.0,7555000.0,,,805836000.0,787972000.0,101352000.0,2017
1137774,7863000000.0,13460000000.0,59689000000.0,,832136000000.0,783962000000.0,54236000000.0,2017
1137789,1182000000.0,2113000000.0,11184000000.0,,8750000000.0,8561000000.0,1061000000.0,2017
1137855,-258242.0,49812.0,524.0,,58538.0,229.0,-3761444.0,2017
1137883,-4952000.0,-2364000.0,,,11423000.0,10766000.0,5880000.0,2017
1138118,697109000.0,894411000.0,18628787000.0,14305099000.0,11718396000.0,10779587000.0,4114496000.0,2017
1138476,964405.0,826120.0,6505527.0,,7260530.0,6256616.0,6721978.0,2017
1138608,,,,,,,0.0,2017
1138639,-194506000.0,-21925000.0,740739000.0,496739000.0,1117670000.0,1198583000.0,665365000.0,2017
1138723,-29579000.0,-380000.0,,242073000.0,413937000.0,415163000.0,49111000.0,2017
1138724,-13688700.0,-1324840.0,532666.0,,730153.0,343493.0,-15743233.0,2017
1138776,-34714000.0,-33246000.0,,,34761000.0,40561000.0,30621000.0,2017
1138978,-738384.0,-810687.0,7963045.0,4985715.0,4957824.0,69830.0,-4358089.0,2017
1139812,304040000.0,,,,20086940000.0,19302317000.0,3009823000.0,2017
1140102,1679348.0,4747668.0,98072198.0,72641609.0,25364247.0,23955638.0,10822053.0,2017
1140215,-18373000.0,-3422000.0,,,24476000.0,18852000.0,508000.0,2017
1140310,-4089536.0,-7214500.0,12494184.0,,17717584.0,27077111.0,11091137.0,2017
1140414,,,,,,3722960.0,,2017
1140536,568000000.0,862000000.0,8202000000.0,,32458000000.0,30253000000.0,10126000000.0,2017
1140859,364484000.0,1504138000.0,153143826000.0,,36361510000.0,33919272000.0,2874582000.0,2017
1141103,37513000.0,45508000.0,865048000.0,,467687000.0,388378000.0,237089000.0,2017
1141197,-36370000.0,-236000.0,3015000.0,,36401000.0,58780000.0,-37140000.0,2017
1141240,-8687000.0,-7663000.0,321000.0,696000.0,55075000.0,61367000.0,,2017
1141391,,5664000000.0,12497000000.0,,21329000000.0,18675000000.0,5468000000.0,2017
1141615,,,,,,2055475.0,,2017
1141688,4369000.0,3056000.0,,,929454000.0,911382000.0,87622000.0,2017
1141788,-873887.0,-314005.0,,,459170.0,873971.0,-285290.0,2017
1141807,6928000.0,21892000.0,,,1079274000.0,1038213000.0,111653000.0,2017
1142129,-176676.0,-60014.0,,,844.0,1259.0,-725043.0,2017
1142412,5636000.0,4696000.0,,,232460000.0,222188000.0,-15308000.0,2017
1142417,474997000.0,109091000.0,,,7481647000.0,2966085000.0,1570614000.0,2017
1142596,81598000.0,176969000.0,,,1640140000.0,1570804000.0,795571000.0,2017
1142750,132558000.0,160518000.0,1988454000.0,1344035000.0,1253957000.0,1186881000.0,562527000.0,2017
1142790,-36127.0,-542314.0,1188.0,715.0,1097347.0,31663.0,545494.0,2017
1142801,-113382.0,-54214.0,0.0,0.0,5433.0,6038.0,-440769.0,2017
1143068,-106200000.0,810500000.0,,,12457900000.0,13570000000.0,4964800000.0,2017
1143155,,,,,,3267192000.0,,2017
1143238,-3543688.0,-305537.0,8753.0,,6889.0,19587.0,-15153198.0,2017
1144215,321700000.0,336600000.0,3505100000.0,,2961400000.0,2963400000.0,1726100000.0,2017
1144519,160000000.0,-1975000000.0,45794000000.0,,18871000000.0,19188000000.0,7148000000.0,2017
1144546,-30211.0,,,,0.0,,-73661.0,2017
1144967,2741700000.0,1447900000.0,7807800000.0,,,,,2017
1144980,139100000.0,266300000.0,6456500000.0,5400600000.0,2356700000.0,2336100000.0,394200000.0,2017
1145057,-80720000.0,-2735000.0,,,328718000.0,167426000.0,115491000.0,2017
1145197,-26800000.0,41300000.0,463768000.0,,816744000.0,456647000.0,158500000.0,2017
1145255,14942000.0,19846000.0,52955000.0,,96939000.0,85543000.0,59622000.0,2017
1145460,,,,,,5648279000.0,,2017
1145765,6240132.0,,,,223750484.0,230758101.0,,2017
1145898,-231953.0,-63843.0,,,409045.0,646373.0,,2017
1145986,-19321000.0,-4606000.0,,,123815000.0,134669000.0,100943000.0,2017
1156039,3843000000.0,4185000000.0,90040000000.0,,70540000000.0,65083100000.0,26503000000.0,2017
1156041,-2037614.0,-1716847.0,630392.0,,7560318.0,2945016.0,7323758.0,2017
1156174,6385083.0,11567864.0,84821788.0,76253945.0,84072240.0,78116089.0,68282537.0,2017
1156375,4063400000.0,1751100000.0,3644700000.0,,75791200000.0,69369400000.0,22411800000.0,2017
1156388,1104000.0,-4384000.0,,,445060000.0,433579000.0,187069000.0,2017
1156445,63412.0,-146969.0,12533.0,,91375.0,135633.0,,2017
1156815,-30664.0,-64069.0,,,21336.0,38301.0,,2017
1157075,-6828841.0,-5079395.0,0.0,,6725233.0,7614943.0,5838077.0,2017
1157377,,,,,,2036878000.0,,2017
1157408,451000.0,88728000.0,888519000.0,,748656000.0,737488000.0,585842000.0,2017
1157601,-31154000.0,-22317000.0,,,192313000.0,41210000.0,182259000.0,2017
1157647,12320000.0,18861000.0,,,2083070000.0,2076018000.0,247281000.0,2017
1157762,-19346000.0,48899000.0,499063000.0,,717369000.0,631699000.0,299448000.0,2017
1157806,827000000.0,1050000000.0,4443000000.0,,15267000000.0,14653000000.0,6728000000.0,2017
1157817,-15038938.0,-3407714.0,42990430.0,22242286.0,27384592.0,30145324.0,9189841.0,2017
1158114,73951000.0,84284000.0,,,452948000.0,322318000.0,333276000.0,2017
1158172,-281393000.0,-56405000.0,403549000.0,,1022439000.0,1120792000.0,656492000.0,2017
1158324,,111702000.0,,,710588000.0,737892000.0,-102544000.0,2017
1158419,,,,,,587447.0,,2017
1158420,6329114.0,-24500819.0,58671424.0,,387892033.0,363277746.0,166838625.0,2017
1158449,475505000.0,600805000.0,,,8482301000.0,8315033000.0,3415196000.0,2017
1158463,1140000000.0,1379000000.0,,,9781000000.0,9323000000.0,4732000000.0,2017
1158780,-27814000.0,-21611000.0,,,44733000.0,32299000.0,36961000.0,2017
1158863,54387000.0,217809000.0,476095000.0,,1651983000.0,1335781000.0,612250000.0,2017
1158895,17177000.0,22868000.0,,,126323000.0,101924000.0,109770000.0,2017
1159036,62971000.0,134053000.0,316613000.0,,519945000.0,261515000.0,208366000.0,2017
1159152,146100000.0,308500000.0,,1324300000.0,,,,2017
1159167,50964000.0,76315000.0,883911000.0,,691522000.0,507912000.0,470327000.0,2017
1159275,5309036.0,-5649151.0,17270069.0,,20004586.0,6084990.0,10670835.0,2017
1159281,,,1396106000.0,,475908000.0,509734000.0,144994000.0,2017
1160308,-29797000.0,-28234000.0,0.0,,159628000.0,28934000.0,119309000.0,2017
1160791,4150000.0,35633000.0,,,132923000.0,118443000.0,112106000.0,2017
1160945,-28847.0,-7535.0,,,615.0,1350.0,-267734.0,2017
1160958,-74904000.0,77308000.0,348201000.0,151698000.0,917506000.0,990595000.0,411401000.0,2017
1161154,2081000000.0,4817000000.0,40523000000.0,,86484000000.0,78984000000.0,,2017
1161364,159256000.0,325262000.0,1059086000.0,,2316683000.0,2293721000.0,,2017
1161366,,,,,2316683000.0,,,2017
1161582,-5320974.0,-2082493.0,2452104.0,2180603.0,861866.0,534576.0,-5816484.0,2017
1161706,,,,,,3789789.0,,2017
1161728,97606000.0,131373000.0,,,1855182000.0,1801060000.0,778187000.0,2017
1162112,-16176000.0,29228000.0,,,230094000.0,230972000.0,107199000.0,2017
1162194,-60535000.0,-24098000.0,101937000.0,,287351000.0,306395000.0,30935000.0,2017
1162283,-54902.0,-47188.0,,,17602.0,68359.0,12606.0,2017
1162461,29993000.0,14287000.0,151493000.0,65383000.0,111238000.0,91854000.0,64893000.0,2017
1162556,-1142000.0,6700000.0,176924000.0,,161961000.0,170300000.0,114309000.0,2017
1162816,,,,,,89764.0,,2017
1162896,-5732814.0,-2533595.0,15067613.0,15058297.0,2940089.0,5835129.0,-3366221.0,2017
1163165,-855000000.0,7077000000.0,32584000000.0,,73362000000.0,89772000000.0,30607000000.0,2017
1163199,10711000.0,17449000.0,,,1265238000.0,1219394000.0,119280000.0,2017
1163302,387000000.0,826000000.0,11046000000.0,,9862000000.0,9160000000.0,3320000000.0,2017
1163348,,,,,,13179000000.0,,2017
1163370,13151000.0,19284000.0,,,1518596000.0,1525851000.0,192802000.0,2017
1163389,3094000.0,5734000.0,,,666700000.0,634335000.0,50973000.0,2017
1163609,6767068.0,7397180.0,,364150130.0,123216647.0,121240557.0,,2017
1163668,,,,,,,158206000.0,2017
1163739,-546811000.0,62756000.0,,,8401984000.0,8187015000.0,2911816000.0,2017
1164256,-2454914.0,-120199.0,628652.0,,1109236.0,1165222.0,-14801880.0,2017
1164727,-114000000.0,2124000000.0,,,20646000000.0,21071000000.0,10535000000.0,2017
1164863,539800000.0,,1309600000.0,,1886100000.0,1546400000.0,902800000.0,2017
1164888,-90827.0,-31319.0,0.0,,,,,2017
1164964,,,,,,1249715.0,,2017
1165002,19989000.0,48009000.0,133785000.0,,192659000.0,179678000.0,156396000.0,2017
1165320,-22974190.0,-12247994.0,2510364.0,782727.0,16396746.0,9123443.0,8475992.0,2017
1165639,-6788865.0,,,,980.0,6751470.0,-301951.0,2017
1166003,340000000.0,785000000.0,15381000000.0,,12602000000.0,11698400000.0,3604000000.0,2017
1166126,-118000000.0,,12554000000.0,,8454000000.0,9118000000.0,1383000000.0,2017
1166338,,,,,,10267228.0,,2017
1166365,,,,,,387169000.0,,2017
1166388,-6627000.0,176327000.0,1135229000.0,446787000.0,2580620000.0,2362784000.0,1120592000.0,2017
1166663,7612000.0,170827000.0,529182000.0,,3373636000.0,3277575000.0,1494258000.0,2017
1166691,22735000000.0,21261000000.0,85029000000.0,,187462000000.0,180500000000.0,68616000000.0,2017
1166708,-248744.0,-326760.0,2028589.0,1423421.0,1322213.0,1083947.0,300663.0,2017
1166928,23070000.0,29357000.0,,,2114377000.0,1854204000.0,178098000.0,2017
1167419,-19845873.0,-4440050.0,269657.0,25186.0,52335540.0,17040815.0,48869304.0,2017
1167609,,153000000.0,12000000.0,,8486305000.0,7633046000.0,844000000.0,2017
1168054,494329000.0,1096564000.0,1918249000.0,,5042639000.0,4237724000.0,2568278000.0,2017
1168081,-4076641.0,-1074188.0,162762.0,,7744710.0,9773746.0,-21929315.0,2017
1168220,-1936288.0,-2200985.0,,,8543317.0,4336075.0,6107796.0,2017
1168455,8189000.0,11478000.0,,,745427000.0,657975000.0,55700000.0,2017
1168663,-80750.0,-58115.0,0.0,,5014.0,5018.0,-481263.0,2017
1168696,112300000.0,409900000.0,3163000000.0,,2842900000.0,2645700000.0,-855900000.0,2017
1168990,,,,,9122112.0,10376752.0,,2017
1169055,,,,,,11440117000.0,,2017
1169245,-10247000.0,-8259000.0,,,14099000.0,,-97416000.0,2017
1169264,-24594000.0,145947000.0,793512000.0,349698000.0,3147926000.0,3240100000.0,951103000.0,2017
1169445,-17416000.0,23643000.0,,,318216000.0,339150000.0,136086000.0,2017
1169561,-61900000.0,84169000.0,699393000.0,98152000.0,789274000.0,769716000.0,396082000.0,2017
1169652,-16557000.0,-2996000.0,122535000.0,,140511000.0,139158000.0,81911000.0,2017
1169770,57709000.0,563011000.0,,,10327852000.0,11029853000.0,1012308000.0,2017
1169987,-18960017.0,-16572308.0,14759567.0,4971806.0,21256300.0,18454209.0,-3059537.0,2017
1169988,-19366000.0,97728000.0,,,384309000.0,380981000.0,97818000.0,2017
1170010,664112000.0,-80550000.0,17120209000.0,14791350000.0,17303414000.0,15760067000.0,,2017
1170534,-49700000.0,36700000.0,1059100000.0,480200000.0,1630500000.0,1561400000.0,345700000.0,2017
1170797,,,,,,729460.0,,2017
1170991,103494000.0,244674000.0,424468000.0,,4010672000.0,3808142000.0,1951561000.0,2017
1171008,-7174070.0,-291184.0,1756021.0,1619149.0,40556431.0,42937463.0,-21491146.0,2017
1171012,,,,,,10380000.0,,2017
1171155,4862000.0,14857000.0,,,290473000.0,270870000.0,127737000.0,2017
1171486,88667000.0,127139000.0,242780000.0,,1389164000.0,1448649000.0,,2017
1171662,54486000.0,288918000.0,2916085000.0,,3116765000.0,2218999000.0,913364000.0,2017
1171759,30019000.0,156607000.0,1387566000.0,,910615000.0,918545000.0,387435000.0,2017
1171825,468200000.0,534200000.0,3207200000.0,,49278700000.0,64170200000.0,7320000000.0,2017
1171838,-26424645.0,6017783.0,,,,32686644.0,628797.0,2017
1172052,62387000.0,82040000.0,839113000.0,,1807279000.0,1758246000.0,701016000.0,2017
1172136,-2267981.0,11057657.0,32056787.0,19618439.0,235742998.0,243424332.0,104823683.0,2017
1172139,-138225000.0,121990000.0,252839000.0,,1390706000.0,1385341000.0,598554000.0,2017
1172178,-992799.0,-650190.0,,,54395.0,17218.0,-1494780.0,2017
1172222,330610000.0,331135000.0,,,2873821000.0,2708601000.0,845125000.0,2017
1172298,-20439104.0,-346354.0,723409.0,,6957536.0,32104123.0,3406628.0,2017
1172318,-1682.0,-2288.0,,,13686.0,15974.0,-261.0,2017
1172358,38424000.0,44028000.0,,,92047000.0,67211000.0,,2017
1172631,-7222000.0,-3653000.0,77448000.0,63785000.0,41147000.0,41680000.0,15660000.0,2017
1172706,-107213.0,5562511.0,98138060.0,,62654302.0,58622216.0,15392391.0,2017
1173204,-18454000.0,22397000.0,67683000.0,,122227000.0,177116000.0,-21159000.0,2017
1173281,-23810996.0,-19290972.0,,,23432065.0,29726876.0,19683594.0,2017
1173313,-4242860.0,-1485313.0,,,2643332.0,18645.0,-1756915.0,2017
1173420,-39016000.0,-8077000.0,0.0,,398661000.0,408261000.0,284029000.0,2017
1173431,872000000.0,402000000.0,,,39412000000.0,28834000000.0,7433000000.0,2017
1173489,17028000.0,24469000.0,87507000.0,6953000.0,276812000.0,242495000.0,244670000.0,2017
1173514,48600000.0,164700000.0,2885200000.0,,1647900000.0,1287100000.0,565500000.0,2017
1173911,-29000000.0,0.0,,,800000.0,1000000.0,800000.0,2017
1174169,149475000.0,326567000.0,1521938000.0,,8395567000.0,6143856000.0,2717464000.0,2017
