cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa
67215,35188000.0,106744000.0,,,1119894000.0,1072809000.0,451636000.0,2013,DY,-0.06669966415270566,
67347,130400000.0,104500000.0,1477600000.0,,889500000.0,799600000.0,290900000.0,2013,MOD,0.0323911955977989,
67716,,754308000.0,3920171000.0,,7073447000.0,6682491000.0,2823164000.0,2013,MDU,,
67887,120497000.0,251277000.0,,,3226773000.0,3126400000.0,1577692000.0,2013,MOG-B,-0.04183085977482088,
68505,1099000000.0,555000000.0,6227000000.0,3118000000.0,11851000000.0,12679000000.0,3659000000.0,2013,MSI,0.042905591923653286,0.2452086126666141
68622,964000000.0,,8753000000.0,,23218000000.0,23947000000.0,9613000000.0,2013,CTHH,,
69422,-715000.0,4578000.0,62039000.0,,166698000.0,144229000.0,-41786000.0,2013,INTG,-0.036698583502624296,
69488,26002000.0,96068000.0,,,469457000.0,484856000.0,235507000.0,2013,MYE,-0.14450888511228077,
69633,3021000.0,,,,60322000.0,63903000.0,40552000.0,2013,NSSC,,
69733,8327000.0,2876000.0,79752000.0,,53065000.0,50025000.0,42796000.0,2013,NATH,0.10896551724137932,
69891,43635000.0,52382000.0,,,210150000.0,195227000.0,101974000.0,2013,FIZZ,-0.044804253510016545,
70145,260001000.0,,,,6264984000.0,6108197000.0,,2013,NFG,,
70318,,589000000.0,,,16450000000.0,9044000000.0,755000000.0,2013,THC,,
70487,15484000.0,19315000.0,92590000.0,,111088000.0,100046000.0,71755000.0,2013,NRC,-0.03829238550266877,
70502,190067000.0,,,,22431364000.0,20610394000.0,933075000.0,2013,NRUC,,
70858,10539000000.0,92817000000.0,87502000000.0,,2102273000000.0,2209974000000.0,232475000000.0,2013,BML-PJ,-0.03723030225694963,
70866,443000000.0,281000000.0,6123000000.0,,8108000000.0,6369000000.0,1769000000.0,2013,NCRRP,0.025435704192180875,
71557,2854115.0,11465801.0,,,122880260.0,128608239.0,56953709.0,2013,NUVR,-0.06696060895445431,
71691,65105000.0,34855000.0,1577230000.0,,2572552000.0,2807470000.0,842910000.0,2013,NYT,0.010774825732777198,
71829,65323000.0,151903000.0,1042356000.0,,954918000.0,994541000.0,581054000.0,2013,NPKI,-0.08705523452527347,
72162,-55333000.0,14905000.0,,,685825000.0,680782000.0,355380000.0,2013,NL,-0.10317252806331542,
72205,747106.0,3297779.0,,,36764278.0,35424963.0,35319524.0,2013,NOBH,-0.07200213589496197,
72331,221817000.0,268376000.0,,,2018322000.0,1817984000.0,911675000.0,2013,NDSN,-0.025610236393719638,
72444,-8900000.0,-13900000.0,33600000.0,,82700000.0,96182000.0,64200000.0,2013,VXRT,0.05198477885675074,
72573,50877000.0,54516000.0,338600000.0,,578610000.0,526362000.0,463304000.0,2013,MOVAA,-0.006913492995315011,
72741,793689000.0,1663539000.0,7301204000.0,,27795537000.0,28302824000.0,9611528000.0,2013,ES,-0.030733682264356375,
72903,948234000.0,2584036000.0,10914922000.0,,33907490000.0,31140686000.0,9565950000.0,2013,XELLL,-0.05252941441302866,
72971,21878000000.0,57641000000.0,,,1523502000000.0,1422968000000.0,170142000000.0,2013,WFC-PZ,-0.025132680425701773,
73124,731300000.0,839300000.0,4089300000.0,,102947300000.0,97463800000.0,7912000000.0,2013,NTRSO,-0.0011081037267169965,
73290,-215660.0,-862273.0,,3451243.0,5827160.0,6058310.0,5426568.0,2013,BMRA,0.1067315802591812,
73309,488025000.0,1077949000.0,,,15203283000.0,14152059000.0,7645769000.0,2013,NUE,-0.04168467641351693,
73756,,531424000.0,3287019000.0,,3128500000.0,2768118000.0,2043440000.0,2013,OII,,
74046,14586000.0,23366000.0,,,183860000.0,176418000.0,,2013,ODC,-0.04976816424627872,
74208,44812000.0,339902000.0,758926000.0,,6807722000.0,6859103000.0,2811648000.0,2013,UDR,-0.04302166041244752,
74260,447800000.0,686700000.0,5442700000.0,,16534400000.0,16226800000.0,3775000000.0,2013,ORI,-0.014722557743979096,
74303,178600000.0,317000000.0,,,2802800000.0,2777700000.0,1101100000.0,2013,OLN,-0.04982539511106311,
75252,110882000.0,140554000.0,,,2324042000.0,2214398000.0,1023913000.0,2013,ACH,-0.013399578576208973,
75288,,52734000.0,,,627305000.0,556070000.0,260163000.0,2013,OXM,,
75362,1171300000.0,2375700000.0,17123800000.0,,20725500000.0,18627800000.0,6634300000.0,2013,PCAR,-0.06465605170766274,
75677,441300000.0,608200000.0,,,5196200000.0,2494900000.0,1356800000.0,2013,PKG,-0.06689646879634455,
76267,-42329000.0,30382000.0,,,382143000.0,369418000.0,313542000.0,2013,PKE,-0.19682581790816905,
76282,43400000.0,60300000.0,,,818700000.0,726600000.0,159000000.0,2013,PKOH,-0.02325901458849436,
76334,948427000.0,1190935000.0,13015704000.0,,12863936000.0,11461361000.0,6295226000.0,2013,PH,-0.021158743712897624,
76605,24040000.0,22431000.0,,,174187000.0,143469000.0,82310000.0,2013,PATK,0.011214966299339928,
77360,536800000.0,927900000.0,,,11743300000.0,11882700000.0,6095300000.0,2013,PNR,-0.03291339510380637,
77476,6740000000.0,9688000000.0,,,77478000000.0,74638000000.0,24409000000.0,2013,PEP,-0.03949730700179533,
77543,87296000.0,50728000.0,,,3397438000.0,3296410000.0,1247535000.0,2013,TPC,0.011093280265500953,
78003,22003000000.0,17684000000.0,,,172101000000.0,185798000000.0,76307000000.0,2013,PFE,0.02324567541093015,
78128,221300000.0,365803000.0,761893000.0,,5027430000.0,4834165000.0,1534835000.0,2013,WTRG,-0.02989202892329906,
78239,143500000.0,411900000.0,,,11426200000.0,7731700000.0,4335200000.0,2013,PVH,-0.03471422843617833,
78749,17097000.0,73000.0,,,187759000.0,203771000.0,134091000.0,2013,AGYS,0.08354476348449975,
78814,142835000.0,624824000.0,3791335000.0,1650622000.0,6777436000.0,7859891000.0,205176000.0,2013,PBI-PB,-0.06132260612774401,0.2723591205017983
78890,56800000.0,201500000.0,3778600000.0,3059200000.0,2497400000.0,2553900000.0,693900000.0,2013,BCO,-0.056658443948470964,0.2816868319041466
79282,217112000.0,389374000.0,1363279000.0,,3649508000.0,3128058000.0,2007141000.0,2013,BRO,-0.05506995074899507,
79661,495000.0,5164000.0,46565000.0,,75706000.0,50624000.0,-69658000.0,2013,PRSI,-0.09222898230088496,
79879,3231000000.0,1791000000.0,15108000000.0,,15804000000.0,15878000000.0,4932000000.0,2013,PPG,0.09069152286182139,
80035,20587000.0,18223000.0,,,332406000.0,333064000.0,252330000.0,2013,PLPC,0.007097734969855643,
80172,41252000.0,,,,386781000.0,353912000.0,332551000.0,2013,NPK,,
80420,42076000.0,91425000.0,640867000.0,,519602000.0,440281000.0,359556000.0,2013,POWL,-0.11208523647397912,
80424,11312000000.0,14873000000.0,29200000000.0,,142927000000.0,139903000000.0,,2013,PG,-0.02545334982094737,
80661,1165400000.0,1899900000.0,18170900000.0,,24408200000.0,22694700000.0,6189500000.0,2013,PGR,-0.0323643846360604,
81362,56339000.0,73801000.0,,,584146000.0,536634000.0,335819000.0,2013,KWR,-0.03253986888642911,
82020,,,,,187526000.0,174246000.0,136805000.0,2013,USLM,,
82473,-1021823.0,719744.0,14884642.0,,25408503.0,26281962.0,2051209.0,2013,IHT,-0.06626472559392636,
82811,120000000.0,305000000.0,3095700000.0,,3611300000.0,3569100000.0,2056200000.0,2013,RRX,-0.05183379563475386,
83350,6068042.0,12258084.0,,,40460942.0,35883269.0,33326831.0,2013,RSRV,-0.1725049632462416,
84246,,,705601000.0,,2740310000.0,2644632000.0,828966000.0,2013,RLI,,
84748,38305000.0,78015000.0,,,811321000.0,760024000.0,560316000.0,2013,ROG,-0.05224835005210362,
84839,,,,,739217000.0,692506000.0,438255000.0,2013,ROL,,
85535,,,,,2889198000.0,2887047000.0,2347827000.0,2013,RGLD,,
85961,237871000.0,,6419285000.0,,9168340000.0,8318979000.0,1896561000.0,2013,R,,
86115,,-21221000.0,,,345996000.0,374144000.0,,2013,SFES,,
86312,3673000000.0,,26191000000.0,,103812000000.0,104938000000.0,24796000000.0,2013,TRV,,
87050,-13080000.0,-8801000.0,3717000.0,1642000.0,11471000.0,12168000.0,6348000.0,2013,NEON,-0.35166009204470744,0.1705292570677186
87347,6732000000.0,9788000000.0,45266000000.0,,67100000000.0,61547000000.0,39469000000.0,2013,SLB,-0.049653110630899965,
87802,396400.0,564400.0,,,6303200.0,6060000.0,5441000.0,2013,SCND,-0.027722772277227723,
88000,643900.0,-2587600.0,,,8358100.0,12795800.0,6910500.0,2013,HKHC,0.25254380343550226,
88121,,,6670000000.0,6202000000.0,3418048000.0,3347781000.0,2475249000.0,2013,SEB,,0.13979409047366
88205,,105300000.0,,,6851700000.0,7130100000.0,2158000000.0,2013,SPXC,,
88941,,117981000.0,,,948940000.0,1171013000.0,,2013,SMTC,,
88948,13779000.0,55628000.0,,,866556000.0,823028000.0,381344000.0,2013,SENEL,-0.0508476017826854,
89089,147332000.0,384709000.0,2550466000.0,2001419000.0,12833600000.0,9683568000.0,1470080000.0,2013,SCI,-0.024513381844378023,0.05669883249645172
89439,172600000.0,128513000.0,,,1247767000.0,1104155000.0,703405000.0,2013,MLI,0.03992827094022126,
89800,752561000.0,1083766000.0,10186000000.0,5568966000.0,6382507000.0,6234737000.0,1774535000.0,2013,SHW,-0.05312252946676019,0.7405338829849599
90168,10234000.0,,,,101283000.0,98800000.0,73361000.0,2013,SIF,,
90498,23231000.0,36089000.0,,,4383100000.0,3527489000.0,403832000.0,2013,SFNC,-0.0036450857819825943,
90896,-11864000.0,-17596000.0,,,65982000.0,74634000.0,42059000.0,2013,SKY,0.07680145778063617,
91142,169700000.0,279600000.0,,,2391500000.0,2278800000.0,1328700000.0,2013,AOS,-0.04822713708969633,
91388,120700000.0,,,,9954800000.0,7621000000.0,4231100000.0,2013,SFD,,
91419,565200000.0,,,,8989000000.0,9184454000.0,5204800000.0,2013,SJM,,
91440,350300000.0,392600000.0,3237500000.0,,4110000000.0,3902300000.0,2113200000.0,2013,SNA,-0.010839761166491556,
91576,910000000.0,1547000000.0,,,92934000000.0,89236000000.0,10303000000.0,2013,KEY-PJ,-0.007138374647003451,
91668,896000.0,619000.0,8650000.0,,12598000.0,12116000.0,11578000.0,2013,SODI,0.022862330802244965,
91767,209825000.0,538027000.0,,,3974523000.0,4176065000.0,1691461000.0,2013,SON,-0.07859120966747404,
92103,,,,,46646000000.0,,,2013,SCE-PL,,
92122,,6097000000.0,17087000000.0,,64264000000.0,63149000000.0,19008000000.0,2013,SOMN,,
92230,,5308000000.0,,,183010000000.0,184499000000.0,,2013,TFC-PI,,
92380,754000000.0,2477000000.0,17699000000.0,,19345000000.0,18596000000.0,7336000000.0,2013,LUV,-0.09265433426543343,
93314,-3710289.0,-3084206.0,,,2070759.0,2216766.0,680674.0,2013,VNRX,-0.2824308023490075,
93389,51450000.0,57616000.0,983704000.0,,615523000.0,576594000.0,349432000.0,2013,SMP,-0.010693833095731138,
93410,21423000000.0,35002000000.0,228848000000.0,,253753000000.0,232982000000.0,149113000000.0,2013,CVX,-0.058283472542943235,
93556,490300000.0,868000000.0,,,16535100000.0,15844000000.0,6799200000.0,2013,SWK,-0.023838677101741985,
93751,2050000000.0,-2024000000.0,9864000000.0,,243291000000.0,222582000000.0,20248000000.0,2013,STT-PG,0.018303366849071353,
94049,72828000.0,150314000.0,,,1167202000.0,985478000.0,552286000.0,2013,SCL,-0.07862783339658522,
94344,63026000.0,87187000.0,1927980000.0,,1326058000.0,1291177000.0,655298000.0,2013,STC,-0.018712384127040675,
94845,229193000.0,411268000.0,,,3127418000.0,3170077000.0,171666000.0,2013,LEVI,-0.05743551339604685,
95029,111272000.0,119669000.0,,,277118000.0,174486000.0,179086000.0,2013,RGR,-0.048124204807262476,
95574,5850000.0,8401000.0,,,125494000.0,78913000.0,71935000.0,2013,SGC,-0.0323267395739612,
95953,1760564.0,-5541798.0,,,163260371.0,148506540.0,106098113.0,2013,ACNT,0.04917198932787741,
96021,,,,,13031412000.0,12471302000.0,5303790000.0,2013,SYY,,
96223,369240000.0,702340000.0,10999007000.0,,47866781000.0,9349118000.0,10102462000.0,2013,JEF,-0.03562902939079387,
96536,1131212.0,1984032.0,,,26239922.0,,22379976.0,2013,TAYD,,
96869,4165000.0,9536000.0,45000000.0,,342879000.0,327856000.0,280582000.0,2013,TRC,-0.01638219218193353,
96943,150881000.0,,,,4209007000.0,3733687000.0,1913527000.0,2013,TFX,,
97134,40231000.0,59814000.0,,,456306000.0,420760000.0,263846000.0,2013,TNC,-0.046541971670310864,
97210,164947000.0,267275000.0,1427933000.0,619132000.0,2629824000.0,2429345000.0,1985094000.0,2013,TER,-0.042121641841731,0.332929657994233
97216,226000000.0,188500000.0,7084000000.0,5644500000.0,6536700000.0,6746200000.0,2190100000.0,2013,TEX,0.005558684889270997,0.21337938394948266
97476,2162000000.0,,,5841000000.0,18938000000.0,20021000000.0,10807000000.0,2013,TXN,,
97745,1273300000.0,2010700000.0,13090300000.0,,31863400000.0,27444600000.0,16856100000.0,2013,TMO,-0.02686867361885398,
98222,140255000.0,,1435103000.0,,4847445000.0,4055664000.0,2639988000.0,2013,TDGMW,,
98362,262700000.0,430000000.0,80100000.0,,4477900000.0,4244700000.0,2636600000.0,2013,TKR,-0.039413857280844344,
98677,,,,,888409000.0,846737000.0,680305000.0,2013,TROLB,,
99302,3984000.0,7612000.0,,53359000.0,54929000.0,50341000.0,28119000.0,2013,TRNS,-0.07206849287856816,
99780,375500000.0,662200000.0,,,7274500000.0,6669900000.0,2402100000.0,2013,TRN,-0.04298415268594732,
100378,3882000.0,24476000.0,,,274529000.0,299576000.0,145265000.0,2013,TWIN,-0.06874382460544236,
100493,778000000.0,1314000000.0,,,11844000000.0,11874000000.0,6285000000.0,2013,TSN,-0.04514064342260401,
100517,571000000.0,1444000000.0,38279000000.0,,36812000000.0,37628000000.0,2984000000.0,2013,UAL,-0.02320080790900393,
100591,40125000.0,98407000.0,,,323306000.0,234724000.0,156308000.0,2013,AGX,-0.24830013121794106,
100726,28823000.0,56357000.0,,,446172000.0,460950000.0,284298000.0,2013,UFI,-0.05973315977871786,
100885,4388000000.0,,21963000000.0,,49731000000.0,47153000000.0,21225000000.0,2013,UNP,,
101199,76140000.0,161491000.0,877042000.0,,3720672000.0,3694653000.0,782833000.0,2013,UFCS,-0.02310122222574082,
101295,5903309.0,5805086.0,,5610813.0,15650866.0,13859266.0,14235927.0,2013,UG,0.007087171860327957,
101382,133965000.0,295198000.0,,,16911852000.0,14927196000.0,1506065000.0,2013,UMBFO,-0.010801291816627851,
101538,-1641170.0,234820.0,11020839.0,,14890991.0,13375477.0,11001855.0,2013,UAMY,-0.14025593255477917,
101594,-7379000.0,20143000.0,33647000.0,,126801000.0,140827000.0,109057000.0,2013,BSIN,-0.1954312738324327,
101829,5721000000.0,7505000000.0,,,90594000000.0,89409000000.0,31866000000.0,2013,RTX,-0.01995324855439609,
101984,22963000.0,30694000.0,,,423733000.0,379324000.0,291270000.0,2013,UEIC,-0.020380993556959222,
102037,149009000.0,-3503000.0,,,2340429000.0,2300725000.0,1359101000.0,2013,UVV,0.06628866987580002,
102109,4450244.0,-851941.0,,,24442382.0,26441401.0,23966338.0,2013,UUU,0.20052587228641933,
102212,21189000.0,32806000.0,0.0,,2191559000.0,2304841000.0,280506000.0,2013,UVSP,-0.005040260911707142,
102729,,396442000.0,,2358983000.0,2776494000.0,2568551000.0,1522025000.0,2013,VMI,,
102752,22852000.0,56598000.0,471638000.0,,380529000.0,410211000.0,186803000.0,2013,VSECU,-0.0822649807050518,
103145,,727000.0,,,947969000.0,937304000.0,780230000.0,2013,VECO,,
103379,1210119000.0,1506041000.0,11419648000.0,,10169279000.0,9633021000.0,6077038000.0,2013,VFC,-0.030719542706280824,
103595,25784000.0,51273000.0,,,444951000.0,418186000.0,236497000.0,2013,VLGEA,-0.06095134700826905,
103730,122980000.0,,2370979000.0,,3224455000.0,3016277000.0,1872756000.0,2013,VSH,,
104169,16022000000.0,23257000000.0,476294000000.0,358069000000.0,204541000000.0,203105000000.0,76255000000.0,2013,WMT,-0.035621968932325644,0.5820880825188942
104889,236865000.0,310228000.0,2600602000.0,,5811046000.0,5105069000.0,3300067000.0,2013,GHC,-0.01437061869291091,
104894,37346000.0,113318000.0,,,1969343000.0,2124376000.0,754959000.0,2013,ELME,-0.03576203082693459,
104918,111077000.0,242557000.0,1441744000.0,,4011533000.0,4313179000.0,1318267000.0,2013,AVA,-0.030483316365956525,
105016,127723000.0,150269000.0,3743330000.0,,1669531000.0,1682055000.0,840396000.0,2013,WSO-B,-0.013403842323824132,
105132,39813000.0,51569000.0,,,325610000.0,307105000.0,186602000.0,2013,WDFC,-0.0382800670780352,
105319,202742000.0,323516000.0,1724123000.0,723011000.0,1405926000.0,1218607000.0,-1476605000.0,2013,WW,-0.09910824408525472,0.8215216226396205
105418,73186000.0,142632000.0,,,1148242000.0,1090440000.0,821770000.0,2013,WMK,-0.06368621840724845,
105634,123792000.0,150069000.0,6333527000.0,,3465915000.0,3107070000.0,1466265000.0,2013,EME,-0.008457163823151715,
105744,426000.0,1602000.0,4222000.0,,13308000.0,12484.0,7072000.0,2013,GBR,-94.20057673822492,
105770,,220500000.0,,,1670200000.0,1564000000.0,,2013,WST,,
106040,1617000000.0,2816000000.0,,,15282000000.0,13929000000.0,8579000000.0,2013,WDC,-0.08607940268504559,
106532,17601000.0,,,,267533000.0,285321000.0,190166000.0,2013,WEYS,,
106535,563000000.0,1004000000.0,7254000000.0,,14372000000.0,12592000000.0,6795000000.0,2013,WY,-0.03502223634053367,
106640,827000000.0,1262000000.0,18769000000.0,,15544000000.0,15396000000.0,4924000000.0,2013,WHR-PA,-0.028254091971940763,
107140,160510000.0,348224000.0,1775195000.0,,2873246000.0,2880884000.0,1135990000.0,2013,WLYB,-0.06515847219117465,
107263,430000000.0,2217000000.0,6860000000.0,,27142000000.0,24327000000.0,4864000000.0,2013,WMB,-0.07345747523327989,
107687,31953000.0,10238000.0,,,314913000.0,291771000.0,180589000.0,2013,WGO,0.07442480575519843,
107815,361200000.0,862600000.0,3800200000.0,,12285600000.0,12022600000.0,3437200000.0,2013,WELPM,-0.04170478931345965,
108312,145942000.0,,,,2200173000.0,2048817000.0,,2013,WWD,,
108385,106607932.0,245963584.0,599263399.0,,947010845.0,884184491.0,328570093.0,2013,WRLD,-0.1576092471859473,
108516,151300000.0,,,,2041401000.0,1820835000.0,863789000.0,2013,WOR,,
108985,9654000.0,18438000.0,,,282529000.0,282490000.0,103511000.0,2013,YORW,-0.03109490601437219,
109177,-45800000.0,522300000.0,5543400000.0,,28764000000.0,26858800000.0,602000000.0,2013,SPB,-0.021151354490893115,
109198,2137396000.0,2590329000.0,27422696000.0,,10097667000.0,9511855000.0,4229893000.0,2013,TJX,-0.04761773597263625,
109380,263791000.0,835107000.0,,,56031127000.0,55511918000.0,6464563000.0,2013,ZIONP,-0.010291771939856231,
109563,118149000.0,111397000.0,20217000.0,,1074159000.0,1037626000.0,773479000.0,2013,AIT,0.006507161539899733,
109657,-501000.0,-442000.0,,,147000.0,226000.0,-6334000.0,2013,GTBP,-0.2610619469026549,
110471,100400000.0,202300000.0,2691100000.0,,2622200000.0,2614400000.0,837600000.0,2013,WWW,-0.03897643818849449,
110621,291660000.0,,,,4070521000.0,3975922000.0,1322222000.0,2013,RPM,,
200406,13831000000.0,17414000000.0,,,132683000000.0,121347000000.0,,2013,JNJ,-0.029526893948758518,
202058,535000000.0,849000000.0,,,4884100000.0,5241300000.0,1713600000.0,2013,LHX,-0.059908801251597886,
202947,711000.0,930000.0,,,24810000.0,24559000.0,1653000.0,2013,CPTP,-0.00891730119304532,
203596,63925000.0,111480000.0,,,6144773000.0,6078717000.0,746595000.0,2013,WSBCO,-0.007823196901583014,
215466,-650563000.0,113967000.0,,,2885978000.0,3221401000.0,1730567000.0,2013,CDE,-0.23732841704587537,
216085,32265000.0,55889000.0,,,417855000.0,402096000.0,298264000.0,2013,HVT-A,-0.058752138792726116,
216228,488500000.0,,2496900000.0,1697100000.0,3740200000.0,3386100000.0,1201000000.0,2013,ITT,,0.23620093913351645
217346,498000000.0,810000000.0,12104000000.0,,12944000000.0,13033000000.0,4384000000.0,2013,TXT,-0.02393923118238318,
230557,106418000.0,,1903741000.0,,6270170000.0,6794216000.0,1153928000.0,2013,SIGIP,,
275053,,29378000.0,,,199612000.0,193919000.0,105259000.0,2013,NATR,,
276720,-4150445.0,-1756665.0,1857462.0,393271.0,108288900.0,110873600.0,,2013,PCYO,-0.02159017114984992,0.013205948034518586
277135,797036000.0,986498000.0,,,5266328000.0,5014598000.0,3250438000.0,2013,GWW,-0.037782091405931244,
277509,160000000.0,74800000.0,712900000.0,,644800000.0,613200000.0,351000000.0,2013,FSS,0.13894324853228962,
277948,1864000000.0,3267000000.0,,,31782000000.0,30723000000.0,,2013,CSX,-0.045666113335286265,
278165,-1121284.0,-8948.0,4069.0,,2406238.0,1005.0,-108705.0,2013,OMQS,-1106.8019900497513,
278166,16238000.0,46757000.0,533339000.0,413856000.0,456760000.0,436395000.0,285515000.0,2013,CVCO,-0.0699343484687038,0.2737955292796664
310142,113295000.0,153553000.0,1509540000.0,,1870734000.0,1776643000.0,1242684000.0,2013,SXT,-0.02265958889883899,
310158,4404000000.0,11654000000.0,,,105645000000.0,106132000000.0,49765000000.0,2013,MRK,-0.06831115968793577,
310354,44848000.0,60181000.0,,,519916000.0,506975000.0,314310000.0,2013,SXI,-0.0302440948764732,
310522,83963000000.0,12903000000.0,,,3270108000000.0,3222422000000.0,9541000000.0,2013,FNMAH,0.022051736240628943,
310764,1006000000.0,1886000000.0,,,15399000000.0,13206000000.0,9047000000.0,2013,SYK,-0.0666363774042102,
311094,67177000.0,85315000.0,,,4847055000.0,4952193000.0,542934000.0,2013,WABC,-0.0036626197726946424,
312257,-1486257.0,1354881.0,22511929.0,,5537615.0,4055172.0,940205.0,2013,IVFH,-0.7006208367980445,
